indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
44739,5.0,Beautiful course beautiful day,"['NOUN', 'ADJ', 'NOUN', 'ADJ', 'PUNCT']","['Beautiful', 'course beautiful day']",[],0.0
45538,5.0,Le cur touristique de La Paz qui sétend le long de la plage. On peut y trouver nombres de restaurants et bars et mme quelques stands de street food. Les rues adjacentes la mer offre pleins de boutiques de vtements. Une partie immanquable de la ville.,"['DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'DET', 'ADJ', 'VERB', 'ADJ', 'ADP', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['Le cur touristique', 'La Paz', 'qui', 'le long', 'la plage', 'On', 'nombres', 'restaurants', 'mme', 'quelques stands', 'street', 'Les rues adjacentes', 'vtements', 'Une partie immanquable', 'la ville']","[{'text': 'La Paz', 'label': 'LOC'}]",0.0196078431372549
45750,5.0,"Nous avons adoré cette plage  Nous étions 11 et avons réservé en ligne  laccs est facile et le parking pratique. La plage est magnifique, au point que nous y sommes retournés deux fois. Nous avons pu observer des raies, des crabes et de superbes poissons. Génial ","['PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'CCONJ', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'AUX', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'PRON', 'PRON', 'PRON', 'AUX', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT']","['Nous', 'cette plage', 'Nous', 'ligne', 'le parking', 'La plage', 'point', 'nous', 'deux fois', 'Nous', 'des raies', 'des crabes', 'de superbes']","[{'text': 'laccs', 'label': 'LOC'}, {'text': 'Génial', 'label': 'LOC'}]",0.037037037037037035
45792,4.0,"Plage pour Instagram et compagnie... Arrivé 7h du matin, 4 voitures dans la file, noubliez pas dachetez vos bracelets au préalable sur le site du gouvernement 125mxpersonne. Belle plage mais rien dextraordinaire, le sable est fin et froid, mais plein de branches et petit cailloux. Attention aux meduses.","['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADV', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'NOUN', 'CCONJ', 'PRON', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'NOUN', 'CCONJ', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['Plage', 'Instagram', 'compagnie', 'matin', 'la file', 'vos bracelets', 'préalable', 'le site', 'gouvernement 125mxpersonne', 'Belle plage', 'rien', 'extraordinaire', 'le sable', 'branches', 'petit cailloux', 'Attention', 'meduses']","[{'text': 'Instagram', 'label': 'LOC'}]",0.01694915254237288
46123,5.0,"Compltement sublime comme endroit A voir au moins une fois dans sa vie Nous sommes arrivé en avant midi et lachalandage était parfait, nous avons commencer par un petit hiking pour avoir droit au majestueux points de vue tout en hauteur et avons absolument pas regretté notre choix Nous avons terminés a avec une petite baignade dans cette eau cristalline incroyable Ps aucun restaurant sur place","['NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'AUX', 'VERB', 'ADP', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'NOUN', 'CCONJ', 'AUX', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'AUX', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['Compltement sublime comme endroit', 'moins une fois', 'sa vie', 'Nous', ""l'achalandage"", 'nous', 'un petit hiking', 'majestueux points', 'vue', 'tout en hauteur', 'notre choix', 'Nous', 'une petite baignade', 'cette eau', 'cristalline incroyable', 'Ps', 'aucun restaurant', 'place']","[{'text': 'Ps', 'label': 'ORG'}]",0.013333333333333334
46224,5.0,Magnifique,['PROPN'],['Magnifique'],"[{'text': 'Magnifique', 'label': 'LOC'}]",1.0
46247,5.0,Cétait simplement magnifique,"['VERB', 'ADV', 'ADJ']",[],[],0.0
46297,5.0,"Plus belle plage de BCS, petit détail, il y a deux entrer par jour le premier ce termine midi et le deuxime entre pour 13h.","['ADV', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'NUM', 'VERB', 'ADP', 'NOUN', 'DET', 'ADJ', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADP', 'ADP', 'ADJ', 'PUNCT']","['Plus belle plage', 'BCS', 'petit détail', 'jour', 'le premier ce termine midi']",[],0.0
46305,4.0,"Lendroit est magnifique, mais le concept est vraiment trs mauvais et mal fait. Nous avons attendu 1h30 en file dattente pour accéder au parc, il restait 1 seule voiture devant nous et on vous a mentionné que le parc était capacité maximale et de revenir le lendemain. Cest vraiment trs choquant surtout avec des enfants de bas ges aussi longtemps dans la voiture. Nous avons essayé dy retourner le lendemain et avons discuté attendre 2 heures da la file. Il y a 2 shift. Le premier shift est de 9h00 12h00 Le deuxime shif est de 13h00 17h0. Mercij","['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADV', 'VERB', 'CCONJ', 'ADV', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'NUM', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'ADJ', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'PRON', 'PRON', 'AUX', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'NOUN', 'ADJ', 'CCONJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'AUX', 'ADP', 'NOUN', 'NUM', 'PUNCT', 'NOUN']","[""L'endroit"", 'le concept', 'Nous', 'file', 'attente', 'parc', 'il', '1 seule voiture', 'nous', 'on', 'le parc', 'le lendemain', ""C'"", 'des enfants', 'bas ges', 'la voiture', 'Nous', 'le lendemain', '2 heures', 'Il y a 2 shift', 'Le premier shift', '12h00', 'Le deuxime shif', 'Mercij']","[{'text': 'Mercij', 'label': 'PER'}]",0.009009009009009009
46358,5.0,Un paraiso,"['DET', 'NOUN']",['Un paraiso'],[],0.0
46379,4.0,"Bel endroit, protégé, visiteurs limités, eau chaude mais peu profonde","['PROPN', 'PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'ADJ']","['Bel endroit, protégé, visiteurs limités, eau chaude mais peu profonde']",[],0.0
46423,5.0,Magnifique,"['PROPN', 'PUNCT']",['Magnifique'],"[{'text': 'Magnifique', 'label': 'PER'}]",0.5
46593,5.0,"Super , eau cristalline et peu profonds. Deux horaire pour les entrées. 8h ou 12h Ils louent également parasol et chaises. Location seulement parasol 200 pesos et parasol et 2 chaises 350 pesos Pour nous, il y a eu beaucoup de vent en apres midi.. tous avait de la difficulté garder les parasol ouverts Il y a des espaces d ombres sous les gros rochers Pour prendre la photo du champignon qui est plus loin.. on peut marcher dans l eau ou sur la plage a vaut le détour, aucun frais d entrée Il n y a pas de nourriture sur place et je n ai pas vu salle de bain","['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'ADJ', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'PRON', 'ADV', 'ADV', 'NOUN', 'CCONJ', 'ADJ', 'PUNCT', 'NOUN', 'ADV', 'NOUN', 'PROPN', 'ADJ', 'CCONJ', 'NOUN', 'CCONJ', 'NUM', 'DET', 'NUM', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'PRON', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'ADV', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'AUX', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADJ', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'AUX', 'ADV', 'VERB', 'NOUN', 'ADP', 'ADJ']","['Super', ', eau', 'cristalline', 'Deux horaire', 'les entrées', 'Ils', 'Location', 'seulement parasol', '200', 'et parasol', '350 pesos', 'nous', 'apres', 'les parasol', 'des espaces', 'les gros rochers', 'la photo', 'champignon', 'qui', 'on', 'l eau', 'la plage', 'le détour', ', aucun frais', 'entrée', 'de nourriture', 'place', 'je n', 'salle']","[{'text': 'Super', 'label': 'MISC'}, {'text': 'Location', 'label': 'PER'}, {'text': 'Il n y a pas de nourriture sur place et je n ai pas vu salle de bain', 'label': 'MISC'}]",0.025423728813559324
47006,3.0,Il est super de limiter un nombre défini le nombre de visiteur par jour en revanche il faudrait que lentrée soit mieux organisée réservation en ligne ou que le trajet pour la queue soit clairement défini car sinon cest lenfer ,"['PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'SCONJ', 'VERB', 'AUX', 'ADV', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'NOUN', 'NOUN', 'PUNCT']","['un nombre', 'le nombre', 'visiteur', 'jour', 'revanche', 'il', 'réservation', 'ligne', 'que le trajet pour la queue']",[],0.0
47154,5.0,"plus belle plage du monde, nous sommes arrivés 9h et repartis 12h ","['ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']","['plus belle plage', 'monde', 'nous']",[],0.0
47314,4.0,"Il est vrai que la plage est belle, mais tout dépend ce que vous aimez. Celleci offre un plan deau o on peut y marcher jusqu loin dans la mer, donc idéal pour les enfants ou ceux qui naiment pas ou ne savent pas nager. Il y a quand mme des désavantages  pas de vagues, plage peu longue pour marcher, présence de mini raies donc piqres potentielles on est avertis en arrivant, aucune infrastructure sauf toilette. Jai préféré Tecolote.","['PRON', 'VERB', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'PRON', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PRON', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'ADV', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PRON', 'PRON', 'ADV', 'VERB', 'ADV', 'CCONJ', 'ADV', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PRON', 'PRON', 'VERB', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'ADJ', 'ADP', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT']","['la plage', 'ce', 'que', 'vous', 'Celle', '-', 'ci', 'un plan', 'eau o', 'on', 'jusqu', 'la mer', 'les enfants', 'ceux', 'qui', 'mme', 'désavantages', 'pas de vagues', 'plage peu longue pour marcher', ', présence', 'mini', 'on', 'aucune infrastructure', 'toilette', ""J'"", 'Tecolote']","[{'text': 'Tecolote', 'label': 'LOC'}]",0.010309278350515464
47598,1.0,"Cest un endroit bien aménagé pour profiter de la plage. Mon regret vous que ce lieu est interdit aux Chien, mme propres, tenus en laisseet bien éduqué. Donc 1.","['PRON', 'AUX', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'ADV', 'NUM', 'PUNCT']","[""C'"", 'la plage', 'Mon regret', 'ce lieu', 'Chien', ', mme propres']","[{'text': 'Chien', 'label': 'LOC'}]",0.02857142857142857
47716,5.0,"Trs sympa, si vous arrivez tt, vous pourrez choisir un palapa gratuitement. Peu profonds et eau claire. Il y a aussi douche extérieure et un service de nourriture ou boisson sur la plage","['PROPN', 'ADJ', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'PRON', 'VERB', 'ADV', 'NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN']","['vous', 'vous', 'un palapa', 'Peu profonds', 'eau', 'douche extérieure', 'un service', 'nourriture', 'boisson', 'la plage']","[{'text': 'Trs', 'label': 'MISC'}]",0.02702702702702703
47783,5.0,"Trs belle plage familiale, plage calme en sortie de La Paz. Tout ce qui faut  parking,douche,toilette,palapas,bar","['ADV', 'ADJ', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'PRON', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'VERB']","['Trs belle plage familiale, plage calme', 'sortie', 'La Paz', 'qui', 'douche', ',toilette']","[{'text': 'La Paz', 'label': 'LOC'}]",0.037037037037037035
48027,4.0,Proche du centre mais beaucoup de monde. Trs tassé car plage petite.,"['ADJ', 'ADP', 'NOUN', 'CCONJ', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'CCONJ', 'ADV', 'ADJ', 'PUNCT']","['centre', 'monde']","[{'text': 'Trs', 'label': 'MISC'}]",0.07142857142857142
48399,5.0,Buen sitio tranquilo,"['PROPN', 'NOUN', 'NOUN']",['Buen sitio tranquilo'],"[{'text': 'Buen', 'label': 'LOC'}]",0.3333333333333333
48416,5.0,Me la pasé super bien.,"['NOUN', 'DET', 'VERB', 'VERB', 'ADV', 'PUNCT']",['Me'],[],0.0
48474,5.0,tres belle plage que nous avons decouverte lors dune excursion en bateau,"['NOUN', 'ADJ', 'NOUN', 'PRON', 'PRON', 'AUX', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN']","['tres belle plage', 'que', 'nous', 'excursion', 'bateau']",[],0.0
48535,5.0,cest paradisiac sans compter quon voit des tortues partout,"['PROPN', 'ADJ', 'ADP', 'AUX', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV']","['cest', 'des tortues']",[],0.0
48547,5.0,es un paraiso con playas virgenes,"['ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADJ']",['un paraiso'],[],0.0
48548,5.0,magnifique a faire sans hesiter,"['ADJ', 'AUX', 'VERB', 'ADP', 'VERB']",[],"[{'text': 'magnifique', 'label': 'LOC'}]",0.2
48587,5.0,un paraiso,"['DET', 'NOUN']",['un paraiso'],[],0.0
48621,5.0,plongee avec le club phocea sur cet ilets ou on a pu jouer avec des otaries excellente experience a faire,"['ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'VERB']","['le club phocea', 'cet ilets', 'on', 'des otaries', 'excellente experience']",[],0.0
48702,5.0,"musée bien conu, 4 salles qui occupent chacune 1 étage. une approche complte de la préhistoire puis de lhistoire tumultueuse de la péninsule, depuis les 1ers peuplements jusqu lépoque moderne et ses révolutions. panneaux explicatifs en espagnol, avec qr codes pour langlais. lentrée cote 145 pesos pour les étrangers, cest raisonnable. on peut prendre des photos sans flash. toilettes au rdc","['VERB', 'ADV', 'NOUN', 'PUNCT', 'NUM', 'ADJ', 'PRON', 'VERB', 'PRON', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NUM', 'NOUN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'ADJ']","['bien conu', 'qui', '1 étage', 'une approche complte', 'la préhistoire', ""de l'histoire"", 'la péninsule', ""l'époque moderne"", 'ses révolutions', 'panneaux explicatifs', 'espagnol', 'qr codes', ""l'anglais"", ""l'entrée cote 145 pesos"", 'les étrangers', 'on', 'des photos', 'flash', 'toilettes']","[{'text': 'rdc', 'label': 'ORG'}]",0.013157894736842105
48777,5.0,tienes que ir,"['ADJ', 'SCONJ', 'PRON']",['ir'],[],0.0
48853,5.0,"trs instructif, traduction des panneaux en anglais avec un qr code. toutes les pices sont originales sauf si indiqué.","['ADV', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'ADP', 'SCONJ', 'VERB', 'PUNCT']","['traduction', 'panneaux', 'un qr code', 'toutes les pices']",[],0.0
49023,4.0,"beau musée, simple mais intéressant","['NOUN', 'VERB', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ']",['beau musée'],[],0.0
49126,5.0,excellent museum,"['ADJ', 'ADJ']",[],[],0.0
49135,3.0,dommage que cela soit en espagnol uniquement. langlais maurait aidé mieux comprendre,"['NOUN', 'SCONJ', 'PRON', 'AUX', 'ADP', 'VERB', 'ADV', 'PUNCT', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADV', 'VERB']","['dommage', 'cela', ""m'""]",[],0.0
49220,5.0,petit musée trs intéressant sur lhistoire de baja california sur,"['ADJ', 'NOUN', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP']","['petit musée', ""l'histoire"", 'baja california']",[],0.0
49384,4.0,"trs intéressant, permet dapprendre beaucoup de choses sur lhistoire de la bassecalifornie. les populations, lévolution, la faune et la flore, les coutumes..... trs enrichissant, un musée visiter","['ADV', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB']","['choses', ""l'histoire"", 'la basse-californie', 'les populations', "", l'évolution"", ', la faune', 'la flore', ', les coutumes', 'trs', 'enrichissant', ', un musée']",[],0.0
49441,4.0,obligation de connaitre lespagnol,"['NOUN', 'ADP', 'NOUN', 'DET', 'NOUN']","['obligation', 'connaitre', ""l'espagnol""]",[],0.0
50943,5.0,Vraiment une belle plage,"['ADV', 'DET', 'ADJ', 'ADV']",[],[],0.0
