lugar,estrellas,texto
playa_balandra,5,"Gorgeous beach and a must-visit if you are in the area! Wading through it feels like being in a vast infinity pool of waist-high cool turquoise waters, white sands and shoals of fishes swimming by. Arrive early at 7am for the 8am-12pm slot and get a digital pass in advance because they dont allow more than 400 people in at a time. Come prepared with food and water as there wont be any on location. Its very hot, so either get your own umbrella or rent one on location and wear lots of sunscreen and a rashguard to avoid sunburn. Bathroom facilities exist but its a portable sort and not clean enough - I would have removed one star for it just for the state of the bathrooms if the venue wasnt as breathtakingly beautiful . Remember to shuffle through the sands as you wade because there might be sting rays underneath"
playa_balandra,4,"This is one of the most gorgeous beach around La Paz. Unfortunately the fact that its a natural reserve and that the access is limited twice a day doesnt prevent it from bad human behavior. Some garbage are still there and people with their behavior are a but ruining the place . Loud music people settling close by the others. We did enjoy the place at the early stage but when it become too crowded, too much music and noise, the magic went away."
playa_balandra,5,Una playa de película
playa_balandra,5,"Bastante cuidada la playa, la visitamos en abril 13 y el agua estaba sumamente helada. Ideal para ir con niños pequeños por sus aguas calmadas, mantienen los dos horarios de ingreso, nosotros fuimos al de 7 am a 12 pm y nos retiramos a las 11:45 am según las reglas. No se permite accesar a dunas , manglares, llevarse piedras o caracolas."
playa_balandra,5,Must visit !! Something which is very rare.
playa_balandra,5,Playa tranquila y con bellos colores azules. No te pierdas el mirador para tener otra perspectiva.
playa_balandra,5,"Fuimos en sábado, llegamos a las 7am para formarnos y había unos 10 coches delante de nosotros, alcanzamos palapa, son gratis pero solo hay 17. La sombra es limitada, se recomienda ir preparados porque dentro no venden nada, mientras hicimos la fila hay algunos vendedores de comida, de repelente de moscos y bloqueador, rentan sombrillas (250). En la mañana el agua es helada y la marea un poco alta. Muy recomendable subir al mirador hay que llevar zapatos cómodos porque es un camino rocoso."
playa_balandra,5,"IMPORTANTE ahora tienes que reservar para poder entrar a la playa, si llegas sin reservación no te dejarán entrar. Tienen dos turnos el primero empieza creó a las 9 de la mañana el segundo es a partir de las 12 del día. No venden muchas cosas por lo que tienes que llevar todo lo que puedas necesitar, hay baño y cambiadores y es barato. Es un área protegida por lo que no se puede fumar ni comer ahí. Si te ven haciendo eso te van a sacar. También hay mucha fila a veces para tomarse la foto con el honguito. Súper lindo y si base en temporada baja podrás tomar excelentes fotos"
playa_balandra,5,The most beautiful beach and bay. So memorable and lovely. Walking knee deep among the puffer fish and other small fish was fun. Pelicans landed right next to me as I was walking in the bay. We rented an umbrella from the vendors there at the park entrance for 20mxn.
playa_balandra,5,Un lugar fantástico muy hermoso
playa_balandra,5,Muy bonito lugar. Los colores del mar son simplemente hermosos.
playa_balandra,5,Es un lugar muy padre.
playa_balandra,5,"Todo perfecto, el Único detalle es que cobran la entrada y la playa es pública y es de los mexicanos..."
playa_balandra,5,"Una de las mejores playas que he visitado. Como recomendación, lleven comida y sombrilla ya que dentro de la playa no venden nada. Además, al entrar a la playa del lago derecho hay rocas grandes donde pueden cubrirse del sol. Si caminas un poco adelante del hongo, encontrarás otras vistas espectaculares, cualquier lado de la playa vale la pena."
playa_balandra,5,Gorgeous crystal clear shallow water beach. You can walk hundreds of meters out from shore and water still at waste level. Remember to buy bracelet online before going
playa_balandra,5,"Its true what they say. A beautiful place. Like most beaches near La Paz, its good all around. Theres a beach for you if you like big waves, theres a beach for you if you want to post up all day and be near a restaurant for afterwards. Theres a beach for you if you want to be alone. Not bothered by a single person all day long. Playa Balandra is the safest, cleanest, flattest, brightest, the most biologically pristine beaches ever. If you like that sort of playa"
playa_balandra,5,Best beach in the world
playa_balandra,5,Hermosa. Nomas el horario esta raro por que solo dejan entrar pocas personas
playa_balandra,5,"Una de las playas más hermosas de Baja sur , yo tomé un tour por afuera y nos dejaron un tiempo en la playa , estaba sola y no nos tocó la gente , muy clara el agua y la arena sin piedras"
playa_balandra,5,"Muy bonito y agradable, vayan preparandos , hace frío"
playa_balandra,5,De los lugares que tienes que conocer. Es área protegida y tienen horarios para el acceso. Puedes pagar tu boleto en línea. Cuida la playa. Muy recomendable pasar varias horas.
playa_balandra,5,"Bonita playa,"
playa_balandra,5,"I dont usually write reviews but Im hoping this can help someone who might be similarly confused about the new online ticketing system. In March, we were told to purchase the digital bracelets for entry online. We could not select which time slot we wanted, but we were able to use them to enter the beach during the morning session (from 8am). On a Monday, we arrived at 7.45am to about 10 cars in front of us. As soon as it turned 8am we all moved in very quickly, showing the digital pdf on my phone to the staff, and it was an easy process. After reading reviews we were expecting a bit of a hectic tourist trap but it was very relaxed and it didnt feel at all crowded. The tide went out quickly and it was probably possible to walk the entire way to the other side of the bay before noon. Super shallow, super child friendly. We rented an umbrella and two chairs from a vendor while lined up at the entrance for 350 pesos (there werent any inside), which gave us the freedom to sit anywhere we wanted on the beach, would recommend. The kayaks werent available for rent when we were there, so if youre super keen on that it might be worthwhile booking a tour."
playa_balandra,5,Some of the clearest ocean water I have ever seen in my life. Very tranquil.
playa_balandra,5,Espectacular y muy bien cuidada la reserva.
playa_balandra,5,HERMOSO!!! Tienen que visitarlo No mevesitan comprar TOURS caros. Compren su brazalete de entrada en linea y lleguen ahí
playa_balandra,5,"Sehr abgelegen aber total schn. Da die Anzahl der Besucher auf 450 begrenzt ist (jeweils 450 vormittags und 450 nachmittags) empfiehlt es sich früh zu kommen. Eher unter der Woche als am Wochenende. Der Strand ist nicht bewirtschaftet, es gibt aber Toiletten. Achtung: Kein oder sehr schlechtes Internet. Uber bestellen geht dort nicht"
playa_balandra,5,Amazing Try to get there early as it's getting more and more popular and they limit how many ppl per day are allowed in
playa_balandra,4,"La playa es muy bonita, es como una alberca, el agua no te llega ni a la cintura, el color del agua es muy bonito. Lo único malo es que desde que se puso de moda hay mucha gente, no se disfruta tanto como antes, si se acaban los lugares de estacionamiento, tienes que dejar el coche en la entrada y caminar un buen tramo. Se recomienda llevar todo para la playa, toallas, sillas, sombrilla, bolsas para llevarte la basura ( ojo la basura que hagas te la debes llevar)."
playa_balandra,5,Beautiful beach
playa_balandra,4,"Schne Instagram Bucht, das Wasser ist selbst bei Flut sehr seicht und geht nur bis zum Knie, feiner Sand, kostenlose Schirme, kostenlose Parkpltze. Es gibt 2 Time Slot, Vormittags bis 12:00. Man wird bei der Einfahrt auf alles hingewiesen, auch dass man bis 12:30 wieder raus sein muss, da sie nur begrenzte Anzahl an Besuchern an die Lagune Strand lassen."
playa_balandra,5,Muy bien lugar para ir con niños
playa_balandra,5,La mejor playa hasta el momento
playa_balandra,5,La mejor playa ala q e ido
playa_balandra,5,Hiking Cerró Playa Balandra BCS
playa_balandra,1,"La playa bonita, el personal que cuida la entrada es terrible, arbitrariamente cortan el acceso con explicaciones sin sentido. Deberían capacitar de mejor manera al personal que está en sitio"
playa_balandra,5,"Belleza natural. Hay 2 horarios para ingresar, a las 8 y a las 12.30. Las entradas se compran por la web (comprarlas antes de llegar porque allí no hay internet). En la playa no hay nada para comprar, llevarse lo necesario o compraralquilar fuera antes de ingresar."
playa_balandra,5,La playa más linda de México!
playa_balandra,5,"Está muuuuy tranquilo el lugar. Una de las playas más bonitas de México. Lo malo bueno es que no hay señal, pero es ideal para desconectarte y disfrutar de la naturaleza por un periodo corto de tiempo"
playa_balandra,4,Nos tocó en marea baja
playa_balandra,5,"Es una playa hermosa. Hay horarios para entrar 8am y 1pm y por lo regular te retiran una hora antes del siguiente turno o bien antes de cerrar (6pm) . Entre en el segundo turno en lo personal no me tocó hacer fila y había marea baja pero del lado del hongo podías bañarte sin problema eso si el agua está fría , pero soportable."
playa_balandra,5,Les recomiendo llegar con tiempo ya que hay dos horarios de entrada 8 am y 1 pm (más o menos ) o pueden hacer un registro previo por internet ya que el cupo es limitado. Ojo. No tiene costo el acceso
playa_balandra,5,Un lugar obligatorio si viajas a La Paz .
playa_balandra,5,"Mucho cuidado playa llena de piedra volcánica te puedes lastimar muy fácil , llevar sandalias especial para no lastimarte"
playa_balandra,5,Unas de las mejores playas que hay solo recuerdes que hay 2 horarios para entrar en la mañana y en la tarde porque deben de hacer fila pero vale.completamente la pena esperar
playa_balandra,4,"Te conviene ir en carro y formarte, hay que llegar antes de las 7 para agarrar buen lugar, NO agarren tours, ellos llegan a Balandra por el mar y no te dan el acceso a la laguna, Es mejor formarse con su auto"
playa_balandra,5,"Es una playa muuuyy bonita. Considera que solo se puede entrar de manera limitada y por turnos, en la mañana y en la tarde Me gusta más en la mañana por la marea (8 a 1) ,porque en la tarde (1 a 5) se recorre mucho el agua, la ventaja es q puedes caminar mucho, llegas el hongo sin problema y más adelante. Pero es un imperdible"
playa_balandra,5,"Una linda playa ubicada a unos 30 minutos de la paz, el agua es muy cristalina, debes arrastrar los pies porque en ella habitan mantarrayas, el tiempo de permanencia es de aprox 2 a 3 hrs, los baños están en la entrada. Si tienes suerte en temporada baja puedes entrar sin hacer nada de fila, si por otro lado tienes mala suerte te será imposible entrar ese mismo día"
playa_balandra,5,No te lo puedes perder!!!
playa_balandra,5,"Excelente paisaje, playa ideal para gente que no sabe nadar ya que la profundidad en la mayor parte de la playa es de 30-40 cm aproximadamente, el oleaje es ligero, considerar que el boleto de entrada se debe adquirir via internet en la página de áreas naturales protegidas y es de acceso limitado, hay dos horarios de 8-12 horas y de 13-17 horas, el estacionamiento es gratis, hay palapas limitadas considerar llevar sombrillas o se pueden usar sombras naturales en las rocas, hay mucho viento por lo cual podrían pasar frío en temporada invernal, no hay venta de alimentos y bebidas para conservación de la playa."
playa_balandra,5,Magnifique
playa_balandra,4,"Playa hermosa, súper buen lugar para disfrutar una linda mañana, problema el tiempo que te dan para disfrutar muy poco 4hrs únicamente"
playa_balandra,4,"El acceso es controlado, hay dos horarios para entrar, a las 08:00 y a la 13:00; a nosotros nos pidieron el comprobante de pago para entrar, pero como no sabíamos pues no lo llevábamos, nos dijeron que hay que hacer el pago en línea, pero que nos iban a hacer el favor de dejarnos entrar, entramos y es tal cual uno se la imagina; es preciosa, muy hermosa, no esta saturada de gente y por el control tampoco hay comercio, lo que se agradece mucho. Se puede subir al mirador que está ahí mismo, la subida es bastante ligera, vimos a una señora que subió en tacones jaja así que cualquiera puede hacerlo; la vista arriba es increíble. No pudimos quedarnos mucho tiempo pero sin duda, es un lugar que hay que visitar."
playa_balandra,5,"Simplemente una playa hermosa, aguas tranquilas, paisaje espectacular, un remanso de paz. Lo malo, aún con lo que la cuidan, la gente llega a dejar basura."
playa_balandra,5,La mejor playa!
playa_balandra,5,"Es un lugar hermoso, hay que cuidarlo y respetar todo lo que se encuentra ahí."
playa_balandra,5,Espectacular! Es hermoso. Vale toda la pena subir al mirador para ver la vista panorámica. Horarios de entrada son a las 8am y luego 12:30-1pm. Esto si vas en carro y la entrada es gratis. Si vas en bote te puedes bajar pero no ir hasta la playa. En la tarde se baja la marea aunque eso pasa en todas las playas de La Paz.
playa_balandra,5,"Schner türkiser ruhiger Strand in La Paz. Das Wasser ist sehr flach aber zum durchwarten reicht es. Es empfiehlt sich bereits um 7:30 da zu sein, da nur eine begrenzte Anzahl an Besuchern reingelassen werden. Parken ist kostenlos. Wir hatten leckere frische Früchte von einem Straenverkufer whrend wir auf die ffnung gewartet haben. Man hat keinen Empfang also sollte man mit dem Bus oder Mietwagen anreisen. Uber wird mangels Internet nicht funktionieren. Man kann die Klippe hochlaufen und hat einen guten Ausblick."
playa_balandra,5,Beautiful beach near LaPaz. Check tide charts before going. High tide is best. Crystal clear water thats around 4 foot deep at high tide. Several hiking trails that have wonderful views intermediate level hiking.
playa_balandra,5,Hermosos paisajes . Sube al mirador para obtener las mejores fotos. Padrísimo cruzar a la otra playa caminando
playa_balandra,5,"De las mejores playas de México, lo único malo es que si te toca con marea baja no te toca la mejor de sus versiones."
playa_balandra,5,Una de las playas más espectaculares que vas a ver en tu vida !! Es una reserva natural protegida así que debes revisar los horarios de ingreso
playa_balandra,5,"Hermoso lugar, me gustó mucho!!! Es un área protegida el acceso restringido a pocas personas , La playa está muy bonita, límite máximo de 450 personas por turno de 8am a 12:00pm y 2pm a 5pm). Hay aguamalas y rayas yseguido pican, ahí mismo te brindan atención en caso de necesitar , debes tener cuidado arrastrar los pies para no ir a pisar una raya, Sin duda alguna una de las mejores playas de México!!!!"
playa_balandra,5,We visited on a Monday and left around 4am from Cabo San Lucas and arrived first in line at 7am. They limit the number of people who enter the beach so we made sure to get there super early but the beach never got too crowded. Entrance was free but they do charge to use the bathrooms so make sure to bring some cash. They have permanent umbrellas at the beach that you can use but there is also a gentleman at the entrance that rents out chairsumbrellas. They take your ID as collateral and will return it once you return the chairs back. They also had kayak and stand up paddle boards to rent. But no food vendors so make sure to come prepared! Beautiful beach and very low tides. The hike up the hill was super easy (we hiked in flip flops) and the views were totally worth it. This was my first time visiting this beach and I will definitely be back!!
playa_balandra,5,"The water is spectacularly clear, but a word of caution, there's no place to buy water or food once inside the park"
playa_balandra,5,"Maravilloso lugar,una belleza incomparable."
playa_balandra,1,"Arrived at 4 PM. Was told they are full for the day. Guard wouldnt let us in, even though there were cars leaving. Guard said we had to be there at 7 AM to get in at 8, or at 11:30 to get in at 1 PM. Seems like a big effort and a long time to wait to go to the beach."
playa_balandra,5,"Playa Balandra is a place where the sea meets the desert. This beach offers a stunning and unique landscape. Its the best beach to relax and enjoy the natural beauty of La Paz, BCS!"
playa_balandra,5,"Llegamos en el horario de la mañana, entramos súper rápido ya que compramos los pases en línea, llevamos nuestras bebidas, snack, bocina. La verdad está muy bonita, tienes que subir al mirador para poder apreciar la vista de sus hermosos colores."
playa_balandra,5,One of the best beaches I have ever been
playa_balandra,5,Una de las mejores y más bonitas playas
playa_balandra,5,Excelente lugar para nadar
playa_balandra,5,"Muy bella playa!!!! Debes llegar temprano para alcanzar acceso, solo hay dos horarios para entrar y vale totalmente la pena."
playa_balandra,5,Cétait simplement magnifique
playa_balandra,5,Lo malo es que nada más 4 horas dejan estar en la playa
playa_balandra,5,"Es una Área Natural Protegida en buen estado y supervisada, está limpio pero no encuentras nada que comprar al rededor, recomiendo llevar tus alimentos y bebidas con anticipación, sombrilla y alguna toalla"
playa_balandra,5,"Una playa no turística, pero muy hermosa, el agua transparente y tranquila."
playa_balandra,1,Si vas a las 5 de la madrugada.quizas te dejen acceder
playa_balandra,5,Beautiful white sandy beach. If you arrive at low tide there won't be enough water for swimming but it's still beautiful. They allow morning and afternoon shifts of people so it doesn't get too overcrowded. The views from the short hike near the playa are fabulous.
playa_balandra,5,"Agua cristalina, muy tranquila"
playa_balandra,4,"Hermosa playa, pero tiene sus horarios para ingreso... de 8 a 12.30 y de 13 a 17... solo 450 personas por turno"
playa_balandra,5,"Es una playa muy bella, de aguas tranquilas, tienes la opción de subir al mirador para una vista al mar"
playa_balandra,5,"Muy hermoso lugar, una experiencia única al estar ahí y la arena muy suave, j'adore Balandra"
playa_balandra,5,Muy bonita playa excelente para ir en el horario de las 12 de la tarde muy bueno la neta
playa_balandra,5,Es una playa muy tranquila. Muy bonita. Muy relajante.
playa_balandra,5,"Beautiful beach, a lot of space for people to spread out. If youre coming from La Paz on the playa bus, take the noon bus and you will get in for the 1pm opening."
playa_balandra,5,Increíble lugar. El agua es fría
playa_balandra,4,No es tan espectacular como parece en las fotos
playa_balandra,4,They limit the number of of cars to enter so make sure to arrive early
playa_balandra,5,"Mi playa favorita de México, simplemente hermoso."
playa_balandra,5,"Se veía bonita no entramos pues todos los del tour llevamos frío, pero logramos verla a distancia. Tiene acceso restringido si vas personalmente de 2 turnos: de 8 a 12 y de 1 a 5. A de no ser que se llegue en el tour porque es en lancha."
playa_balandra,5,"Definitivamente un lugar único que tienes que conocer. Nosotros llegamos cerca de las 2pm y ya no dejaban entrar a nadie pero como ya habíamos comprado los boletos en la página web de CONANP, nuestro ingreso fue sin problema. Es una área natural protegida por lo que no hay venta de alimentos y bebidas para que consideres esto."
playa_balandra,5,"Me encantó la playa, es bellísima fuimos en temporada baja (27 enero 2025) llegamos a las 8:30 o pasadito y alcanzamos palapita, hacía mucho viento por lo cual ya traíamos frío y el agua estaba helada pero aún así caminamos un ratito en el mar, llevábamos nuestro desayuno así que desayunamos relajados con la bella vista, luego subimos al mirador y de ahí apreciamos la otra playa a la cual no quisimos ir por el frío ya que solo llegas caminando por el agua, se hicieron las 12 nos tuvimos que ir pero para ese momento la marea ya había bajado, supongo que es bonito llegar desde temprano para ver balandra con marea alta y apreciarlo en su esplendor luego fuimos al otro mirador, mirador que está poco antes de llegar a balandra y la vdd el mirador vale completamente 1000 la pena me fascinó ver balandra desde las alturas"
playa_balandra,5,"De lo mejor que puede existir en México en cuestión playas limpias, hermosa y tranquila"
playa_balandra,5,2026-05-05 00:00:00
playa_balandra,5,"It is a beautiful beach, but maybe not the best beach in Mexico as they claim."
playa_balandra,4,Nice spot. Better when high tide.
playa_balandra,5,"Hermosa playa, la visite el 23 de enero y hacia frio pero muy agradable. Puedo decir que es la mas linda de México que conozco hasta ahora"
playa_balandra,5,Aunque no e ido me la an recomendado
playa_balandra,5,"Al ser un área protegida tiene un aforo de 450 personas al día, por lo que te recomiendo que vayas con mucha anticipación para que alcances a entrar. Hay dos horarios para ingresar 8am-12pm y 1pm-5pm. Pero para tener seguro tu ingreso te súper recomiendo comprar los brazaletes digitales en la página de CONANP tienen un costo de 70. Y ve por la tarde, ya que no hay tanta gente y saldrán mejor tus fotos y disfrutarás la playa."
playa_balandra,5,Amoooo esta playa
playa_balandra,1,No es justo que no tengan preferencia los locales y que el horario de visita es ridículamente corto
playa_balandra,5,"La playa es hermosísimaa, parece un oasis. Fui en enero y estaba un poquito fría el agua, pero va de gustos. El acceso es gratuito, limitado a 400 personas por turno. Hay 2 turnos: entrar 8 am y el otro a las 12 aprox, hay que hacer fila para entrar. Los primeros 15 coches aprox agarran palapita si quieren, si no ahí rentan sillas y sombrillas. Lleva tu comida y bebidas porque allá no venden nada. Puedes ingresar lo que gustes de alimentos y bebidas pero No debes dejar nada de basura ."
playa_balandra,5,"Muy bonita, de las playas mas bonitas de México, con arena suave y agua muy rica."
playa_balandra,5,"Hermosísima playa. Imperdible. Fuimos en Enero, al primer turno (de 8am a 12pm) llegamos a las 10 am y no había cola para entrar. Pero ya a nuestra salida, había larga fila para el turno de las 13hs."
playa_balandra,5,"La.playa más bonita de México, naturaleza, limpieza, el agua súper tranquila y cristalina"
playa_balandra,5,Early January 2025 and it was EXQUISITELY beautiful!!!
playa_balandra,5,Excelente playa
playa_balandra,5,"Excelente lugar, siempre llegar temprano para poder ingresar, de preferencia comprar el pase en la página web y con eso aseguras si o si. Hay baños portátiles (excepto días festivos) no venden nada... Lleva tu comida o botanas. Son dos horarios de entrada 8am y 1pm Llegas en Uber o camión Playa Bus en la central de camiones del Malecón 70 por persona solo ida y te deja justo en la entrada, de regreso misma dinámica, el último camión pasa 5:45pm."
playa_balandra,5,"Un lugar muy protegido y el agua clarísima, excelente para ir a tomar sol"
playa_balandra,5,"Muy bonito lugar, tranquilo, sin ruido, el agua transparente, llegamos temprano 07:45, entramos rápido y alcanzamos una palapa, la entrada es gratuita, rentamos 4 sillas x 200, llevamos nuestra hielera con bebidas y comida. El agua es fría, per alrededor de las 10 am se entibia un poco"
playa_balandra,4,"Sehr schner Strand mit toller Aussicht vom Hügel, allerdings gibt es zwei zeitslots für die Benutzung des Strandes. Sobald sich die Zeit dem Ende nhert, kommt die Polizei und macht die Sirene an."
playa_balandra,5,"Most beautiful beach in Baja, maybe in the world. Try to be there at low tide so you can enjoy it more."
playa_balandra,5,"Un lugar espectacular para disfrutar de bellas vistas, y más para disfrutar con la familia"
playa_balandra,5,Truly a hidden gem. Worth the drive.
playa_balandra,4,"Sobrevalorada a mi gusto, por la restricción de acceso es mejor comprar tickets anticipados en la página de ANP"
playa_balandra,5,Muy bonita
playa_balandra,5,Beautiful bay and beach! Get there early for parking spot or walk in if they havent reached capacity.
playa_balandra,5,beautiful beach
playa_balandra,5,"Muy bonito lugar. Buena organización. A pesar de las recomendaciones de quienes conservan el lugar, hay personas sucias que no valoran un espacio tan lindo"
playa_balandra,5,"Es un lugar increíble, el hongo es espectacular. Subir al mirador es algo difícil pero vale la pena"
playa_balandra,5,"Exelente Playa, hay que llegar temprano para poder entrar en el primer turno , antes de las 7 am"
playa_balandra,5,"Belleza de playa !! Hay que formarse para entrar ya sea a las 9am o a la 1pm pero si hay que llegar 2 horas antes si no te regresan para el siguiente día más temprano. La playa cuenta con algunas 12 15 palapas para cubrirte del sol de lo contrario debes llevar tu sombrilla yo sillas si quieres cubrirte del sol. Afuera del acceso hay vendedores de comida, bebidas y artículos de playa entre ellos te rentan una sombrilla y 2 sillas por 300 pesos. El acceso es muy controlado y aceptan que pases a tu mascota solo con correa y que te hagas cargo de sus heces. El ambiente es de total tranquilidad pues no hay ruido y no aceptan que pongas música a alto volumen. Literalmente es para ir a relajarse y olvidarse del bullicio de la ciudad. Muy bella playa, de las más bonitas que he visitado en todo mi país México."
playa_balandra,5,"Plus belle plage de BCS, petit détail, il y a deux entrer par jour le premier ce termine midi et le deuxime entre pour 13h."
playa_balandra,5,"La playa más hermosa que he visto en mi vida, se siente La Paz allá"
playa_balandra,5,Heaven on earth! You can walk in the water for miles and the water still won't reach your hips.
playa_balandra,5,"Es Reserva natural, por lo que la entrada se lleva a cabo en bloques de máximo 420 personas , uno empieza a las 8 am y el siguiente a las 13 hrs"
playa_balandra,5,"El agua es muy limpia y transparente, se ven los peces cuando vas nadando, el agua te llega como maximo a la cintura, tienes que llevar todo lo que vas a a consumir asi coml llevarte toda tu basura."
playa_balandra,4,"Si esta hermosa, cómo siempre las fotos son mejores. No olvides comprar tu brazalete en la pagina de CONANP"
playa_balandra,5,Best beach I've been to so far in baja California
playa_balandra,4,En la tarde ya casi no había mar. Jajaja una lástima.
playa_balandra,4,"L'endroit est magnifique, mais le concept est vraiment trs mauvais et mal fait. Nous avons attendu 1h30 en file d'attente pour accéder au parc, il restait 1 seule voiture devant nous et on vous a mentionné que le parc était capacité maximale et de revenir le lendemain. C'est vraiment trs choquant surtout avec des enfants de bas ges aussi longtemps dans la voiture. Nous avons essayé d'y retourner le lendemain et avons discuté attendre 2 heures da la file. Il y a 2 shift. Le premier shift est de 9h00 12h00 Le deuxime shif est de 13h00 17h0. Mercij"
playa_balandra,5,"Stunning beach, worth a visit!"
playa_balandra,5,"Entrada gratuita en 2 bloques al día (8:00 h y 13:00 h); llegar temprano, llevar alimentos y bebidas! bloqueador solar, aquashoes o sandalias ideales para agua si deseas pasar al honguito. En invierno hace frío. Preciosa playa, muy tranquila y limpia. Los burritos que venden por fuera en la fila de autos son PÉSIMOS (sin sabor, escuetos, mala calidad y caros), recomiendo no desperdiciar su dinero con esa gente tan encajada."
playa_balandra,5,Esta súper limpio nada fría el agua y muy Clarita es una experiencia fantastic
playa_balandra,5,"Estuve ahí hace dos días y sin lugar a duda es mi playa favorita. Es importante saber que hay dos turnos para ingresar de 8 a.m a 12 p.m y de 1 p.m a 5 p.m y para entrar en ambos turnos hay que llegar con bastante tiempo de anticipación mínimo 2 horas antes de que empiece cada turno, ya que solo permiten ingresar 450 personas por turno. El acceso no tiene ningún costo."
playa_balandra,5,Un hermoso lugar para vacacionar
playa_balandra,5,"Es un lugar hermoso, muy difícil entrar, les recomiendo compren su pase en linea antes de ir (en la página de la CONANP) para asegurar que los dejen entrar, solo aceptan 450 personas por turno, pero los que venden tours acaparan la mayoría de los lugares, por eso hay que apartar en línea ;)"
playa_balandra,3,Such a gong show. Only limited people allowed and you drive all the way there and they'll turn you back after waiting in line. And it's 500pesos per person. Also when the tide is low it looks like crap in some places. Boat entry is better. Once you take in the view not a lot there but shallow water. Place is worth seeing once otherwise meh. I appreciate the limits but come on figure out some system.
playa_balandra,3,"It was OK. The view and the water was good, but I feel limiting the number of people is a marketing ploy, and after seeing the bay, I would say, if it wasn't for the marketing and limiting the number of people in, I probably wouldn't have gone out of my way to visit. But, I did, so it works. It wasn't a total waste of time, and I probably would have enjoyed it more if it wasn't built up so much."
playa_balandra,5,"Excelente playa, es un lugar que exige respetar la fauna marina, pero el paraje es hermoso, se puede nadar si se tiene cuidado. No de debe llevar o dejar basura o desechables, el acceso requiere comprar una entrada."
playa_balandra,5,"La playa y el mar están muy limpias, me encantó, un lugar muy bonito. Lo malo es que tienes que llegar temprano para disfrutar en su esplendor e ir preparado porque no hay nada de comercio dentro"
playa_balandra,5,"Muy bonito el paisaje, las aguas cristalinas y limpias. Se combinan las zonas desérticas y el mar. Las aguas están muy frías en esta temporada de diciembre. Si las visitan lleven chamarra o algo que les cubra el frio"
playa_balandra,5,"Absolutely beautiful and unique. Bring food, as no cafes there. Amazing how far you can walk out in the shallow water. Came in the Winter mid-morning when it was still a little windy and chilly. Warmed up by 11am but then they close and kick you out 12-1pm (cant even do the short hike to see view during that time). People start lining up for entry before noon for afternoon session. Would recommend coming by 11:3012pm, line up and then you have longer to spend on the beach in the afternoon and weather is better. Andor go next door to Playa Tecolote. No line, beautiful views, bigger, parking right next to beach, cafes, hammocks, not quite as shallow. Best setup of cafehammocksbeach is all the way to the left. Either beach are a must see and spend half-day or all day"
playa_balandra,5,Hermoso y mágico lugar
playa_balandra,5,De las mejores playas de México
playa_balandra,5,Hermosa playa muy limpia y cuidada sin duda quiero regresar se manejan horario hay que llegar temprano porque se hace una fila para entrar
playa_balandra,5,"De mis playas favoritas de La Paz, una vez estando ahí se entiende porque es un área protegida. Para ingresar hay un turno de la mañana, en donde recomiendo llegues 7:30 para pasar al turno de 8-12. Este lugar tiene un mirador increíble. Recuerda llevar tus cosas de comer e importante recoger tus cosas antes de retirarte."
playa_balandra,5,Muy limpio..poca gente...buena comida cerca
playa_balandra,5,"En diciembre no se puede apreciar bien el color, no sé si por el clima, temporada, etc, pero de cualquier modo es super bonita, la arena super fina. Muy importante usar zapatos acuáticos, está muy difícil caminar sin ellos, hay mucha piedra, deben caminar arrastrando los pies para evitar molestar a las rayas. Otro punto importante es llegar a las 8 am para alcanzar a entrar sin tanta gente antes y poder llegar al emblemático honguito, el agua es templada en este mes, no hay venta de nada, los baños son secos, recomiendo mejor evitar usarlos. Fotos tomadas aprox 8:30 am, cuando salí eran las 9.30 y estaba ya bastante lleno el mar."
playa_balandra,5,"La playa es hermosa, el hongo es el atractivo de la playa"
playa_balandra,5,"simplemente una belleza natural, muy cuidada por la reserva ecológica lo cual se agradece para mantenerla en estado ideal."
playa_balandra,5,"Piekna plaa i czas tam spdzony, woda cieplejsza ni w innych czciach cabo. I nie ma naganiaczy. Jedynie przed wjazdem jest ich mnóstwo."
playa_balandra,5,Wonderful beach with interesting geological structures. Tide was out when we were there so we go to see much more of the area.
playa_balandra,4,Crystal clear water. White sands. The authority limits the amount of visitors so that the beach is never too crowded. Be aware that you may have to Wait in a queue before you can actually reach the beach. It is a great foto spot and worth the drive from la Paz
playa_balandra,5,"Playa controlada por afluencia, limpia, segura,"
playa_balandra,5,BEAUTIFUL beach! LOVED this beach. I could spend hours out there. Just LOVE the colors and the wildlife.
playa_balandra,3,Esta más bonito Cancún
playa_balandra,5,"Gorgeous- perfect for little kids. As others have stated, pack in alot of your needed items- towels, umbrella etc. We went to the morning slot- they come do a sweep and clean up any garbage left behind (please do your part) but we didn't feel rushed out and it was slow so you could've gotten back in the line to reenter. We had to leave at 1145 and the next session was let in at 1pm. It was def the slow season (early December) temperature was perfect and alot less people."
playa_balandra,5,Great Beach for kids to explore...!!
playa_balandra,5,Un paraíso muy bien cuidado
playa_balandra,5,"Playa Balandra es un área natural protegida con horarios y restricciones para proteger su ecosistema. Hay dos turnos de accesos diarios, de 08:00 a 12:00 hrs y de 13:00 a 19:00 hrs. El límite de visitantes permitidos es de 450 personas por turno para reducir el impacto ambiental. Es un lugar que tienes que conocer porque lo tienes que conocer, de las playas imperdibles de México."
playa_balandra,5,Hermosoprimero Dios quiero volver prontos
